iso3,canal,q,v,q_sea_predict,v_sea_predict,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,revenue_USD,likelihood_drought,timescale_drought,severity_drought,likelihood_EQ,timescale_EQ,severity_EQ,likelihood_conflict,timescale_conflict,severity_conflict,likelihood_terrorist,timescale_terrorist,severity_terrorist,likelihood_piracy,timescale_piracy,severity_piracy,likelihood_blockage,timescale_blockage,severity_blockage,likelihood_geopolitical,timescale_geopolitical,severity_geopolitical,likelihood_TC,timescale_TC,severity_TC,v_share,v_share_mar,trade_at_risk_piracy_v,trade_at_risk_geopolitical_v,trade_at_risk_blockage_v,trade_at_risk_drought_v,trade_at_risk_EQ_v,trade_at_risk_TC_v,trade_at_risk_terrorist_v,trade_at_risk_conflict_v,trade_at_risk_piracy_q,trade_at_risk_geopolitical_q,trade_at_risk_blockage_q,trade_at_risk_drought_q,trade_at_risk_EQ_q,trade_at_risk_TC_q,trade_at_risk_terrorist_q,trade_at_risk_conflict_q,revenue_at_risk_piracy,revenue_at_risk_geopolitical,revenue_at_risk_blockage,revenue_at_risk_drought,revenue_at_risk_EQ,revenue_at_risk_TC,revenue_at_risk_terrorist,revenue_at_risk_conflict,trade_impacted_piracy,trade_impacted_geopolitical,trade_impacted_blockage,trade_impacted_drought,trade_impacted_EQ,trade_impacted_TC,trade_impacted_terrorist,trade_impacted_conflict,trade_at_risk_v,trade_at_risk_q,revenue_at_risk,trade_impacted
PAK,Suez Canal,65644303.59292084,520.0,41600000.0,41.6,6564430.359292084,6.716580594303753,3282215.179646042,3282215.179646042,3.3582902971518767,3.3582902971518767,0.1,10074870891.45563,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.012916501142891834,0.1614562642861479,0.010304890774822198,0.13617177095300761,0.01104095440159521,,,0.0019302367834956658,0.011871993980209904,0.01472127253546028,10071.454797817993,133087.08125688063,10790.844426233563,,,1886.5112633275455,11603.058522831789,14387.792568311419,15457336.162233295,204257656.4295114,16561431.602392815,,,2895355.1752434988,17807990.970314857,22081908.803190425,0.0025762226937055496,0.2995778960966167,0.05520477200797605,,,0.05520477200797605,0.0368031813386507,0.0368031813386507,0.18604111942859086,181826.74283540295,279061679.1428863,0.48617002548357574
PAK,Bab el-Mandeb Strait,45324520.65046708,520.0,41600000.0,41.6,4532452.065046708,4.886718701257926,2266226.032523354,2266226.032523354,2.443359350628963,2.443359350628963,0.09999999999999999,7330078051.8868885,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.00939753596395755,0.11746919954946936,0.007209068684679763,0.10898052117325895,0.013388270414405275,,,0.013849934911453733,0.0074379280080029316,0.019126100592007537,6686.441402597883,101079.88988898686,12417.676890538925,,,12845.872645385096,6898.709383632738,17739.53841505561,10813603.027019646,163470781.7598884,20082405.62160791,,,20774902.3671806,11156892.012004398,28689150.888011307,0.0018743578580167387,0.2179610423465179,0.040164811243215824,,,0.040164811243215824,0.026776540828810553,0.026776540828810553,0.16999182378380817,157668.1286261971,254987735.67571226,0.35371810434858736
PAK,Strait of Hormuz,22464931.053838402,520.0,41600000.0,41.6,2246493.1053838404,2.434709005092269,1123246.5526919202,1123246.5526919202,1.2173545025461345,1.2173545025461345,0.1,3652063507.638404,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.004682132702100518,0.058526658776256464,0.0071835460634966835,0.0835343785098043,0.008004522756467734,,0.14321817677013346,0.010005653445584666,0.0066704356303897774,0.016676089075974447,6628.219910510804,77076.7286736542,7385.730757426324,,132146.65325787297,9232.163446782904,6154.775631188604,15386.939077971507,10775319.095245028,125301567.76470645,12006784.134701602,,214827265.1552002,15008480.168377,10005653.445584668,25014133.61396167,0.000933860988254569,0.10859469206274559,0.020011306891169332,,2.434709005092269,0.020011306891169332,0.013340871260779555,0.013340871260779555,0.27529280225185104,254011.21075540734,412939203.3777766,2.610941914447167
BGD,Strait of Malacca,169852356.97363648,900.0,72000000.0,72.0,16985235.69736365,15.793345538704237,8492617.848681824,8492617.848681824,7.896672769352119,7.896672769352119,0.1,23690018308.056355,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.017548161709671373,0.2193520213708922,0.07572151970611621,0.2496313836465369,0.0324520798740498,,1.1280961099074454,0.1298083194961992,0.02060449515812686,0.04120899031625372,81436.06156270244,268470.5326242937,34901.169241158175,,1213231.1212402605,139604.6769646327,22159.472534068685,44318.94506813737,113582279.5591743,374447075.4698053,48678119.8110747,,1692144164.8611681,194712479.2442988,30906742.737190284,61813485.47438057,0.006057721576489297,0.649041597480996,0.1298083194961992,,15.793345538704237,0.1298083194961992,0.08653887966413282,0.08653887966413282,1.677522898104728,1804121.9792352538,2516284347.157092,16.881139256082385
BGD,Suez Canal,100664145.58366063,900.0,72000000.0,72.0,10066414.558366064,9.754307831729472,5033207.279183032,5033207.279183032,4.877153915864736,4.877153915864736,0.1,14631461747.594208,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.010838119813032747,0.13547649766290934,0.014965513385667135,0.19775856973917286,0.0160344786275005,,,0.002803230529283304,0.01724137486828011,0.021379304836667334,15444.362062150676,204086.21296413388,16547.53078087572,,,2892.924961691559,17793.043850404003,22063.374374500963,22448270.078500707,296637854.6087593,24051717.941250753,,,4204845.793924956,25862062.302420165,32068957.255001005,0.0037413783464167838,0.4350688534261803,0.0801723931375025,,,0.0801723931375025,0.053448262091668336,0.053448262091668336,0.27018247198657125,278827.4489937568,405273707.97985685,0.7060515422309388
BGD,Bab el-Mandeb Strait,82031753.96878012,900.0,72000000.0,72.0,8203175.3968780115,8.113599936579503,4101587.6984390058,4101587.6984390058,4.056799968289751,4.056799968289751,0.1,12170399904.869253,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.009015111040643892,0.11268888800804865,0.011969483573457642,0.180944393106184,0.02222904092213562,,,0.022995559574623056,0.012349467178964237,0.03175577274590803,12101.628614993906,182942.0485769507,22474.453142131537,,,23249.43428496366,12485.807301184188,32106.361631616484,17954225.36018646,271416589.65927595,33343561.38320343,,,34493339.36193459,18524200.768446352,47633659.11886205,0.003112065729098987,0.361888786212368,0.06668712276640687,,,0.06668712276640687,0.04445808184427125,0.04445808184427125,0.2822437171012726,285359.7335518405,423365575.6519089,0.5872912611628232
BGD,Strait of Hormuz,43182825.80455831,900.0,72000000.0,72.0,4318282.58045583,4.553371041040812,2159141.290227915,2159141.290227915,2.276685520520406,2.276685520520406,0.09999999999999999,6830056561.561217,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.005059301156712014,0.06324126445890016,0.013434603703808508,0.15622524878428748,0.014969986984243766,,0.2678453553553419,0.018712483730304704,0.01247498915353647,0.031187472883841178,12740.981270048815,148159.41076885335,14197.093415197249,,254016.62237975473,17746.366768996562,11830.911179331042,29577.27794832761,20151905.55571276,234337873.1764312,22454980.476365644,,401768033.03301275,28068725.595457055,18712483.730304703,46781209.325761765,0.001746498481495106,0.20309282341957374,0.03742496746060941,,4.553371041040812,0.03742496746060941,0.02494997830707294,0.02494997830707294,0.514850140595364,488268.6637305094,772275210.8930459,4.882960254477245
IRN,Strait of Hormuz,135563126.8970127,600.0,48000000.0,48.0,13556312.68970127,12.558616606835397,6778156.344850635,6778156.344850635,6.279308303417698,6.279308303417698,0.09999999999999999,18837924910.253098,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.020931027678058996,0.2616378459757374,0.037053874077069664,0.4308836214104958,0.04128860254302048,,0.7387421533432587,0.0516107531787756,0.0344071687858504,0.08601792196462602,39997.55061239574,465114.37426414475,44568.699253812396,,797430.1582177217,55710.87406726549,37140.582711510324,92851.45677877583,55580811.1156045,646325432.1157438,61932903.81453073,,1108113230.014888,77416129.76816341,51610753.17877561,129026882.94693902,0.004817003630019057,0.5601487078336446,0.1032215063575512,,12.558616606835397,0.1032215063575512,0.0688143375717008,0.0688143375717008,1.4200040953030966,1532813.6959056263,2130006142.9546452,13.467654006157565
IRN,Suez Canal,85755687.29813832,600.0,48000000.0,48.0,8575568.729813833,8.353204004630392,4287784.364906916,4287784.364906916,4.176602002315196,4.176602002315196,0.1,12529806006.945587,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.013922006674383987,0.17402508342979983,0.01281587463724115,0.16935262913497232,0.013731294254186946,,,0.002400575918564151,0.014764832531383812,0.018308392338915926,13157.036955330812,173860.84548115716,14096.825309283013,,,2464.4799491753515,15157.876676648402,18795.767079044017,19223811.955861725,254028943.70245847,20596941.38128042,,,3600863.8778462256,22147248.79707572,27462588.508373894,0.0032039686593102875,0.37257578409693914,0.06865647127093472,,,0.06865647127093472,0.04577098084728982,0.04577098084728982,0.23137359881526431,237532.83145063877,347060398.22289646,0.6046346569926985
IRN,Bab el-Mandeb Strait,43554991.32694124,600.0,48000000.0,48.0,4355499.132694123,4.490937198813506,2177749.5663470617,2177749.5663470617,2.245468599406753,2.245468599406753,0.09999999999999999,6736405798.220259,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.007484895331355843,0.09356119164194804,0.0066251971320747186,0.10015405150230668,0.012303937530995904,,,0.012728211238961283,0.006835520850553282,0.017577053615708434,6425.393873310614,97133.59709624703,11932.874336148281,,,12344.352761532708,6629.37463119349,17046.963337354693,9937795.698112078,150231077.25346002,18455906.296493854,,,19092316.858441923,10253281.275829922,26365580.42356266,0.001722551254339427,0.20030810300461335,0.03691181259298772,,,0.03691181259298772,0.024607875061991812,0.024607875061991812,0.1562239718706003,151512.5560357868,234335957.80590045,0.32507002956891184
IRQ,Strait of Hormuz,270706013.87196076,920.0,73600000.00000001,73.60000000000001,27070601.38719608,25.078792245606202,13535300.69359804,13535300.69359804,12.539396122803101,12.539396122803101,0.1,37618188368.4093,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.027259556788702392,0.3407444598587799,0.07399432907028174,0.8604483409029903,0.08245082382117107,,1.475223073270953,0.10306352977646384,0.0687090198509759,0.17177254962743974,79871.11052070498,928786.9137693407,88999.23743735696,,1592388.316893887,111249.0467966962,74166.03119779748,185415.07799449365,110991493.60542262,1290672511.3544855,123676235.73175661,,2212834609.9064293,154595294.66469574,103063529.77646384,257658824.4411596,0.009619262779136627,1.1185828431738878,0.20612705955292768,,25.078792245606202,0.20612705955292768,0.1374180397019518,0.1374180397019518,2.8356616663202754,3060875.734610277,4253492499.4804134,26.894084550068985
IRQ,Suez Canal,134630212.31457147,920.0,73600000.00000001,73.60000000000001,13463021.231457146,12.749373649554757,6731510.615728573,6731510.615728573,6.3746868247773785,6.3746868247773785,0.09999999999999999,19124060474.332134,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.013858014836472561,0.173225185455907,0.019560682859590863,0.25848045207316495,0.020957874492418777,,,0.0036639640721011844,0.02253534891657933,0.027943832656558372,20655.594218126033,272948.92359666544,22130.993805135033,,,3869.0548610375927,23796.76753240326,29507.99174018005,29341024.28938629,387720678.10974735,31436811.738628164,,,5495946.108151776,33803023.374869,41915748.98483756,0.004890170714897716,0.5686569945609629,0.10478937246209388,,,0.10478937246209388,0.06985958164139593,0.06985958164139593,0.3531421550704134,372909.32575354737,529713232.6056201,0.9228450734828402
IRQ,Bab el-Mandeb Strait,71312175.54741842,920.0,73600000.00000001,73.60000000000001,7131217.554741841,7.778141166278223,3565608.7773709204,3565608.7773709204,3.8890705831391115,3.8890705831391115,0.09999999999999999,11667211749.417334,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.008454501267693721,0.10568126584617149,0.011474602352781362,0.1734632029959034,0.021309975798022525,,,0.02204480254967848,0.01183887544334585,0.030442822568603613,10520.236645562252,159035.92026191394,19537.582341758465,,,20211.292077681173,10854.212412088038,27910.831916797815,17211903.52917204,260194804.49385506,31964963.697033785,,,33067203.824517716,17758313.165018775,45664233.852905415,0.002983396611723154,0.3469264059918068,0.06392992739406758,,,0.06392992739406758,0.04261995159604506,0.04261995159604506,0.2705742817083352,248070.0756558017,405861422.5625028,0.5630095605837553
KWT,Strait of Hormuz,182046848.07684776,780.0,62400000.00000001,62.400000000000006,18204684.807684775,16.860703969937987,9102342.403842388,9102342.403842388,8.430351984968993,8.430351984968993,0.09999999999999999,25291055954.90698,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.021616287140946138,0.2702035892618267,0.04974707177642399,0.5784873775144159,0.055432451408015296,,0.991806115878705,0.06929056426001912,0.04619370950667942,0.11548427376669855,53712.452541114195,624599.0909780994,59851.018545812956,,1070863.8122167515,74813.77318226619,49875.84878817747,124689.62197044367,74620607.66463597,867731066.271624,83148677.11202294,,1487709173.8180575,103935846.39002867,69290564.26001911,173226410.6500478,0.006467119330935118,0.7520335907687409,0.13858112852003823,,16.860703969937987,0.13858112852003823,0.09238741901335884,0.09238741901335884,1.906441564110957,2058405.6182226653,2859662346.166436,18.08114177510446
KWT,Suez Canal,88005731.90621415,780.0,62400000.00000001,62.400000000000006,8800573.190621415,9.758470399365503,4400286.595310708,4400286.595310708,4.879235199682752,4.879235199682752,0.1,14637705599.048254,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.01251085948636603,0.15638574357957535,0.014971899790807349,0.19784296152138278,0.016041321204436444,,,0.0028044267839923845,0.017248732477888648,0.021388428272581927,13502.249278761623,178422.5797550643,14466.695655816025,,,2529.142597170633,15555.586726683898,19288.927541088033,22457849.686211023,296764442.2820742,24061981.806654662,,,4206640.175988577,25873098.716832973,32082642.408872887,0.003742974947701837,0.4352545153470422,0.08020660602218221,,,0.08020660602218221,0.05347107068145482,0.05347107068145482,0.2702977700510895,243765.18155458453,405446655.07663435,0.7063528437020181
KWT,Bab el-Mandeb Strait,54167952.530360416,780.0,62400000.00000001,62.400000000000006,5416795.253036042,5.245272970993616,2708397.626518021,2708397.626518021,2.622636485496808,2.622636485496808,0.1,7867909456.490424,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.006724708937171303,0.08405886171464128,0.007738021242772459,0.11697677255859737,0.014370610879434564,,,0.014866149185621964,0.007983672710796981,0.02052944411347795,7991.057275290263,120801.95441017365,14840.534939824769,,,15352.27752395666,8244.741633235984,21200.764199749672,11607031.864158686,175465158.83789602,21555916.319151845,,,22299223.778432943,11975509.066195473,30794166.170216925,0.002011885523120839,0.23395354511719474,0.04311183263830369,,,0.04311183263830369,0.02874122175886913,0.02874122175886913,0.18246467069070127,188431.32998223102,273697006.03605187,0.3796715394346612
QAT,Strait of Hormuz,269141966.5990573,1440.0,115200000.0,115.2,26914196.65990573,28.87288680738555,13457098.329952866,13457098.329952866,14.436443403692776,14.436443403692776,0.1,43309330211.07832,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.02005061583846219,0.25063269798077736,0.08518870712400373,0.990622965699129,0.09492455936674701,,1.698405106316797,0.11865569920843376,0.07910379947228918,0.19775949868072296,79409.64241068077,923420.6988899162,88485.03011475857,,1583188.0388179843,110606.2876434482,73737.52509563214,184343.81273908037,127783060.68600559,1485934448.5486937,142386839.05012053,,2547607659.4751954,177983548.81265062,118655699.20843375,296639248.02108437,0.011074531926120486,1.287809855408868,0.23731139841686752,,28.87288680738555,0.23731139841686752,0.15820759894457836,0.15820759894457836,3.2646603358681228,3043191.035711501,4896990503.802184,30.962809189443433
QAT,Suez Canal,182929656.5619998,1440.0,115200000.0,115.2,18292965.65619998,17.616847952101843,9146482.82809999,9146482.82809999,8.808423976050921,8.808423976050921,0.1,26425271928.152763,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.012233922188959613,0.15292402736199515,0.027028588638841184,0.3571634927275442,0.028959202113044123,,,0.005062797572210511,0.031138927003273253,0.03861226948405884,28065.919910882163,370871.08453665714,30070.628475945174,,,5257.102880409994,32334.00911391954,40094.171301260234,40542882.95826178,535745239.0913163,43438803.169566184,,,7594196.358315765,46708390.50490987,57918404.226088256,0.006757147159710296,0.7857596840005973,0.14479601056522062,,,0.14479601056522062,0.09653067371014708,0.09653067371014708,0.4879652775389721,506692.9162190743,731947916.3084581,1.275170199711043
QAT,Bab el-Mandeb Strait,115463385.79795821,1440.0,115200000.0,115.2,11546338.57979582,12.220237483787983,5773169.28989791,5773169.28989791,6.1101187418939915,6.1101187418939915,0.09999999999999999,18330356225.681976,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.008486276030408321,0.10607845038010402,0.018027747605166677,0.27252803593981967,0.03348010269530954,,,0.0346345889951478,0.018600057052949745,0.04782871813615649,17033.586945958006,257499.1672316109,31633.804328207723,,,32724.62516711144,17574.33573789318,45191.14904029676,27041621.407750014,408792053.90972954,50220154.04296431,,,51951883.49272171,27900085.57942462,71743077.20423475,0.004687214377343337,0.5450560718796393,0.10044030808592862,,,0.10044030808592862,0.06696020539061907,0.06696020539061907,0.4250992504245499,401656.668451078,637648875.6368248,0.8845443132100781
OMN,Strait of Hormuz,123343377.99798143,480.0,38400000.00000001,38.400000000000006,12334337.799798142,13.018460262468173,6167168.899899071,6167168.899899071,6.509230131234086,6.509230131234086,0.09999999999999999,19527690393.70226,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.02712179221347536,0.33902240266844197,0.038410630911391866,0.446660765169614,0.04280041730126523,,0.7657917801451866,0.053500521626581525,0.03566701441772102,0.08916753604430255,36392.145247033506,423188.66044407536,40551.24756098019,,725549.2823410672,50689.059451225236,33792.706300816826,84481.76575204208,57615946.367087804,669991147.754421,64200625.95189783,,1148687670.2177799,80250782.4398723,53500521.62658153,133751304.06645381,0.004993382018480943,0.5806589947204982,0.10700104325316305,,13.018460262468173,0.10700104325316305,0.07133402883544204,0.07133402883544204,1.4719986656160626,1394644.8670972404,2207997998.424094,13.960782783384362
OMN,Suez Canal,56218473.35357942,480.0,38400000.00000001,38.400000000000006,5621847.335357942,5.357720904558953,2810923.667678971,2810923.667678971,2.6788604522794763,2.6788604522794763,0.1,8036581356.838429,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.011161918551164485,0.13952398188955603,0.008220064949460312,0.1086222868321541,0.008807212445850332,,,0.00153972245556824,0.009470120909516488,0.011742949927800443,8625.30002137109,113977.17885383224,9241.392880040452,,,1615.6281258811975,9936.981591441347,12321.85717338727,12330097.42419047,162933430.24823114,13210818.6687755,,,2309583.68335236,14205181.364274729,17614424.891700666,0.002055016237365078,0.23896903103073905,0.04403606222925166,,,0.04403606222925166,0.02935737481950111,0.02935737481950111,0.14840235752034991,155718.3386459536,222603536.28052485,0.3878109213656097
OMN,Bab el-Mandeb Strait,43540925.43835827,480.0,38400000.00000001,38.400000000000006,4354092.543835827,4.069836132936522,2177046.2719179136,2177046.2719179136,2.034918066468261,2.034918066468261,0.1,6104754199.404782,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.008478825276951088,0.10598531596188858,0.006003973220348926,0.09076292088247476,0.011150235980648003,,,0.011534726876532418,0.006194575544804448,0.015928908543782865,6423.318821254118,97102.22823787296,11929.02066804336,,,12340.366208320718,6627.2337044685355,17041.458097204802,9005959.830523387,136144381.32371214,16725353.970972005,,,17302090.314798627,9291863.317206671,23893362.815674294,0.0015610330372907207,0.1815258417649495,0.03345070794194401,,,0.03345070794194401,0.02230047196129601,0.02230047196129601,0.14157534104859143,151463.6257371645,212363011.57288712,0.2945892346087203
YEM,Strait of Hormuz,10775681.829104878,40.0,3200000.0,3.2,1077568.1829104878,1.0630451569201373,538784.0914552439,538784.0914552439,0.5315225784600687,0.5315225784600687,0.09999999999999999,1594567735.3802059,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.026576128923003435,0.3322016115375429,0.0031364872912290663,0.03647286650086372,0.003494942981655246,,0.06253206805412573,0.004368678727069057,0.002912452484712705,0.007281131211781762,3179.33710447773,36971.148614926744,3542.689916418042,,63386.36370061692,4428.362395522552,2952.241597015035,7380.603992537587,4704730.9368436,54709299.751295574,5242414.472482868,,93798102.08118857,6553018.090603585,4368678.727069057,10921696.817672644,0.00040774334785977876,0.04741472645112284,0.008737357454138114,,1.0630451569201373,0.008737357454138114,0.00582490496942541,0.00582490496942541,0.12019862725143729,121840.74732151462,180297940.8771559,1.139992151566247
YEM,Suez Canal,3913502.8814682607,40.0,3200000.0,3.2,391350.2881468261,0.40198555542299375,195675.14407341304,195675.14407341304,0.20099277771149687,0.20099277771149687,0.1,602978333.1344906,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.010049638885574844,0.12562048606968554,0.0006167449617448671,0.008149844137342887,0.0006607981732980718,,,0.00011552415617099157,0.0007105356702129806,0.0008810642310640958,600.4278393485552,7934.22501996305,643.3155421591662,,,112.46775212572834,691.7371421066302,857.7540562122217,925117.4426173008,12224766.20601433,991197.2599471078,,,173286.23425648734,1065803.5053194708,1321596.346596144,0.00015418624043621678,0.01792965710215435,0.003303990866490359,,,0.003303990866490359,0.0022026605776602395,0.0022026605776602395,0.011134511329833893,10839.92735191535,16701766.99475084,0.02909714623089176
YEM,Bab el-Mandeb Strait,2751000.7225446105,40.0,3200000.0,3.2,275100.07225446106,0.28994590306326085,137550.03612723053,137550.03612723053,0.14497295153163042,0.14497295153163042,0.1,434918854.5948913,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.007248647576581521,0.09060809470726901,0.0004277389507782563,0.006466190824479297,0.0007943723371596187,,,0.0008217644867168471,0.00044131796508867715,0.0011348176245137413,405.8378305123767,6135.108460688529,753.6988280944138,,,779.6884428562902,418.72157116356334,1076.7126115634483,641608.4261673844,9699286.236718947,1191558.505739428,,,1232646.7300752704,661976.9476330157,1702226.4367706121,0.00011121212720234664,0.012932381648958593,0.002383117011478856,,,0.002383117011478856,0.0015887446743192376,0.0015887446743192376,0.010086202188736437,9569.76774487862,15129303.283104658,0.020987317147757128
PAN,Panama Canal,407322473.06434476,1400.0,112000000.0,112.0,40732247.306434475,41.62214776653423,20366123.653217237,20366123.653217237,20.811073883267117,20.811073883267117,0.09999999999999999,62433221649.80135,40.0,250.0,0.33,25.0,365.0,1.0,3.5,10,0.2,5.0,10,0.2,0.2,14,0.01,4.0,3,1,4.2,30,0.5,1.25,3,1,0.029730105547524453,0.37162631934405566,0.07982329708650401,0.40726171982910203,0.08552496116411143,0.2351936432013065,1.6648859106613694,0.2736798757251566,0.045613312620859436,0.06516187517265633,78116.63866987434,398554.2789279302,83696.39857486535,230165.0960808797,1629289.8922573791,267828.4754395691,44638.07923992819,63768.68462846885,119734945.62975603,610892579.743653,128287441.74616715,352790464.8019597,2497328865.992054,410519813.58773494,68419968.93128917,97742812.7589845,0.0159646594173008,1.7104992232822287,0.3420998446564457,9.407745728052259,41.62214776653423,0.3420998446564457,0.22806656310429718,0.22806656310429718,2.857144595461066,2796057.543818895,4285716893.191599,53.896690192807505
DNK,Bosporus Strait,166202308.01945806,1750.0,140000000.0,140.0,16620230.801945806,16.195460708991835,8310115.400972903,8310115.400972903,8.097730354495917,8.097730354495917,0.1,24293191063.487755,,0.0,,20.0,365.0,1.0,1.2,10,0.2,2.5,10,0.2,0.1,14,0.01,3.0,3,1,1.7,30,0.5,5.0,3,1,0.009254548976566763,0.11568186220708454,0.06211957532216046,0.3915099285010113,0.04437112523011461,,0.8097730354495918,0.026622675138068767,0.0354969001840917,0.07395187538352437,63748.83047321679,401778.34331859316,45534.87890944055,,831011.5400972903,27320.927345664335,36427.90312755245,75891.4648490676,93179362.98324072,587264892.751517,66556687.84517192,,1214659553.1743877,39934012.707103156,53245350.276137546,110927813.07528657,0.006211957532216047,0.6655668784517192,0.13311337569034384,,16.195460708991835,0.13311337569034384,0.08874225046022922,0.08874225046022922,1.443845115208563,1481713.8881208252,2165767672.8128448,17.310950797276913
DNK,Oresund Strait,195739973.7345798,1750.0,140000000.0,140.0,19573997.37345798,19.56367912479154,9786998.68672899,9786998.68672899,9.78183956239577,9.78183956239577,0.09999999999999999,29345518687.187313,,0.0,,,0.0,,,10,0.2,,10,0.2,,14,0.01,10.0,3,1,10.0,30,0.5,,3,1,0.011179245214166595,0.13974056517708244,,0.08039868133475976,0.01607973626695195,,,,,,,80441.08509640265,16088.21701928053,,,,,,,120598022.00213964,24119604.400427926,,,,,,0.007503876924577578,0.8039868133475976,0.1607973626695195,,,0.1607973626695195,0.10719824177967968,0.10719824177967968,0.09647841760171172,96529.30211568318,144717626.40256757,1.3474818991705735
DNK,Gibraltar Strait,90056667.67487365,1750.0,140000000.0,140.0,9005666.767487366,9.019163596192259,4502833.383743683,4502833.383743683,4.5095817980961295,4.5095817980961295,0.1,13528745394.288387,,0.0,,,0.0,,7.0,10,0.2,10.0,10,0.2,,14,0.01,5.0,3,1,5.0,30,0.5,10.0,3,1,0.0051538077692527195,0.064422597115659,,0.07413011174952541,0.014826022349905082,,,0.007413011174952541,0.004942007449968361,0.0070600106428119445,,74019.17891085506,14803.835782171012,,,7401.917891085506,4934.611927390338,7049.445610557624,,111195167.62428811,22239033.52485762,,,11119516.76242881,7413011.1749525415,10590015.964217916,0.0034594052149778533,0.37065055874762703,0.07413011174952541,,,0.07413011174952541,0.04942007449968361,0.04942007449968361,0.10837116336716335,108208.99012205953,162556745.050745,0.621210336461023
